transaction_id,account_id,amount,amount_to_avg_ratio,is_foreign_location,is_new_device,hour_of_day,merchant_category,is_fraud_actual,fraud_type
54b496a1-88b4-4d61-afc3-4f105952b439,ACC8A097CC1,61.16,0.599,0,0,14,online_retail,0,genuine
1f1cb6e1-4ede-4edc-bca4-10af70f98031,ACCD13E9570,16.98,0.965,0,0,20,fuel,0,genuine
abe9536b-95c3-44d5-a296-8a6b99ffd394,ACC94AFF365,17.22,1.103,0,0,9,fuel,0,genuine
0bb20a52-0930-4c34-bd5b-2bc146ff8d7a,ACC44DDB1DF,97.81,1.235,0,0,4,electronics,0,genuine
fbebae44-14a6-4232-a4f9-0af3d5de6802,ACCE45B9394,97.15,1.165,0,0,22,restaurant,0,genuine
3bc5156d-d363-4f98-a7a7-333f1bea100f,ACCBE9782ED,176.03,1.304,0,0,4,travel,0,genuine
b2f2ff50-2256-4471-b5ee-c23e467e80cb,ACC001030F5,197.1,1.057,0,0,22,utilities,0,genuine
b926d700-f70a-4707-9319-01311bf2c215,ACC18319CF0,90.64,1.516,0,0,1,online_retail,0,genuine
bef154fa-d8ca-4545-8a24-8e58b2bf45b0,ACC3D0FD592,71.66,0.654,0,0,12,restaurant,0,genuine
48acf3bc-c78f-430d-afb0-7f4cb435a513,ACC434FD0BB,80.47,1.18,0,0,3,fuel,0,genuine
95b91f37-4cd7-4dbb-94bc-28a012c23a18,ACC700C0204,145.89,1.056,0,0,6,restaurant,0,genuine
4f9af184-555f-4633-9faf-9c677d8a9977,ACC1A07891C,691.09,4.986,0,0,15,utilities,0,genuine
c952341a-d431-4689-af4a-8e1cf57837e8,ACCE3BC14DF,94.43,0.584,0,0,9,entertainment,0,genuine
c7e9f72b-a5c2-4fdf-96d1-d04c35d6e561,ACC63E38219,87.22,0.772,0,0,2,entertainment,0,genuine
371fab29-1a2f-4dd4-a178-328269057f53,ACC82566958,70.76,0.693,0,0,3,online_retail,0,genuine
72b2c877-523b-4beb-8f7a-f8c544141c46,ACC724DAE51,22.85,0.677,0,0,12,utilities,0,genuine
1c25245d-0acb-43a6-ba76-224ebd19ee3e,ACCFABA81CE,145.37,0.738,0,0,4,travel,0,genuine
cfeb8b4f-0931-419d-88f0-73cbc2d852d1,ACC049C6980,1665.91,10.237,0,0,2,electronics,1,huge_amount
63fbf74e-bcc1-4e41-865b-9bd9b17887b4,ACC1A07891C,124.55,0.899,0,0,4,restaurant,0,genuine
d8dc9c7a-aa74-4770-b928-4dd8029cb6c4,ACC785F9AD5,184.96,1.134,0,0,4,utilities,0,genuine
56d03018-8a32-472e-beb3-86149ae01e6c,ACC792E1021,169.45,0.903,0,0,10,electronics,0,genuine
3df76d79-b9bd-47ee-8f0c-1e533b3eb3fe,ACC5A2E3A6E,312.99,1.672,0,0,7,online_retail,0,genuine
21eece28-e10b-496e-b339-95db162e8856,ACC2CED7AA4,214.95,1.584,0,0,9,travel,0,genuine
4de0d11f-d326-4fd6-8fd7-a7efd729399a,ACCEE57A8CC,83.72,0.619,0,0,10,online_retail,0,genuine
8e9f833e-d38d-4e71-a211-a764ffb99a30,ACC68FE0D56,146.71,0.998,0,0,21,fuel,0,genuine
a415628f-489f-4672-9a83-ddca8ac8693f,ACCBE9782ED,228.02,1.69,0,0,2,electronics,0,genuine
e9d91164-ecfb-4843-b8dc-07cafc22949d,ACCC6121509,17.81,0.823,0,0,7,travel,0,genuine
2d8f780b-fb78-4e43-9758-17229b346145,ACC936198A9,31.65,0.411,1,1,18,travel,0,genuine
937a54ce-fdef-4311-8438-a6b3725ce79d,ACC7A03D049,66.36,1.336,0,0,20,travel,0,genuine
64c2aadc-b30f-43a0-9e33-9630ea1b81cd,ACC2CED7AA4,154.77,1.141,0,0,4,restaurant,0,genuine
792549c0-93db-48d7-9121-eb453ed1c589,ACC8A097CC1,96.62,0.946,0,0,11,grocery,0,genuine
52c2e794-6573-4f1d-b8d4-bb857a34d286,ACCA6791AA0,111.82,1.121,0,0,6,travel,0,genuine
8f1ab164-a42c-44b8-8029-f0dd7f737949,ACCEF39B188,150.01,1.295,1,0,2,fuel,0,genuine
b08136c8-4fcc-48f7-837a-e5e5df353c84,ACCF4D51612,55.37,0.414,1,0,17,travel,0,genuine
325f01ac-36e0-41f8-a091-5f9ad08c4043,ACCE3367E61,136.36,0.834,0,0,21,grocery,0,genuine
c27718bc-4529-4b32-8de5-f82fce78f1c5,ACC81C97E10,20.96,1.033,0,0,9,utilities,0,genuine
75c62945-88d0-42d7-94a7-1cc389bad7de,ACC0A64ABBD,19.16,0.933,0,1,10,electronics,0,genuine
9573ea84-6789-47e2-973b-b0059056b19f,ACCDFFD27ED,109.0,1.316,0,0,13,online_retail,0,genuine
844fbabf-ee1e-41b7-b738-4aa87cc6fb20,ACCFD91D323,102.69,1.099,0,0,12,fuel,0,genuine
279da33d-592b-4ca4-b61e-97a0657759cc,ACCBE9782ED,132.87,0.985,0,0,15,entertainment,0,genuine
13980005-75e9-4f18-b581-3ee6c632bad4,ACCAF2FECB8,53.26,0.768,0,0,23,fuel,0,genuine
33e5e123-b486-4c52-8f8d-f87beaf8d29c,ACCB8B8E9BE,102.8,1.075,0,1,14,entertainment,1,new_device
24c5773f-101a-4bd3-a473-d5671891e7c3,ACC2467C52B,71.22,1.498,0,0,12,restaurant,0,genuine
303d8e66-fe3c-4fc0-abed-ac5af5d38edb,ACCD581D6E4,122.21,1.72,0,1,7,grocery,0,genuine
ee3928c2-6bdb-4d27-90a0-58b8fe0959f0,ACC8AC68D4A,124.25,0.659,0,0,10,fuel,0,genuine
28f8b7ea-7832-4727-8f68-7f6590cc8bac,ACC40162BF5,79.95,0.818,0,0,7,restaurant,0,genuine
93c24e9a-46e3-40bc-926b-a91294c3466c,ACCF524BA52,182.98,1.122,0,0,13,fuel,1,stealthy
e364e19d-f8ad-49e6-8957-8391778ed1f6,ACC6755B550,27.24,0.901,0,0,22,electronics,0,genuine
93bca2f3-15a0-47d5-a000-909aa07f92f2,ACCAFBC20C2,43.5,0.931,0,1,8,fuel,1,new_device
5ee558db-a5c2-485e-9dd3-e41ec5e2d403,ACC4149DCC6,41.73,0.954,0,0,18,travel,0,genuine
7cf93516-a9b2-496a-95ad-bddbde937048,ACC63A8249C,47.4,1.745,1,0,22,travel,0,genuine
0c5b6856-153c-4f45-8e96-d6d4b2f0bb3d,ACCE6F8D6D0,146.6,0.736,0,0,19,grocery,0,genuine
8b61c44c-c3e2-4e6e-8de1-04220d4a3bc0,ACC49371FEA,64.8,0.579,0,0,22,travel,0,genuine
7d48621c-3105-42af-8bc8-082db7d846fb,ACC431B338F,116.37,1.433,0,1,10,electronics,1,new_device
65b43b23-a32f-4f7b-8972-9e2b27ab7e05,ACC8B071F50,189.26,1.141,0,0,1,travel,0,genuine
9f5192b0-fbe2-480a-a514-ed37db65335b,ACCAA010F0A,32.64,1.002,0,0,5,grocery,0,genuine
ca400d5b-290c-4e3a-ad65-68bcd26bd854,ACC724DAE51,145.62,4.315,0,0,14,online_retail,0,genuine
776ca174-8f69-4b9e-954e-25a25fda252d,ACC8A097CC1,158.88,1.555,0,0,19,grocery,0,genuine
e11a4361-8548-4713-8a55-3be82f708484,ACCB8201BFE,61.63,0.589,0,0,6,restaurant,0,genuine
f88fd95d-3721-4056-824f-32054b6c62d9,ACC8A097CC1,116.22,1.138,0,0,2,restaurant,0,genuine
67dfb0e6-96a5-4bde-8c62-1a312fa39d80,ACC0AAC82C2,89.39,0.927,1,0,10,fuel,0,genuine
267b773e-2c8a-4d23-bc82-7322d7544185,ACCB5426310,59.7,0.82,0,0,14,online_retail,0,genuine
13499fd0-a300-427f-ad09-ea98d6b2617f,ACC8AB20DFB,27.46,1.223,0,0,11,fuel,0,genuine
0442d6bf-0880-4dcb-afd1-9474a7e69b77,ACCB6304D6D,159.49,1.001,0,0,23,fuel,0,genuine
0d16a8b4-a39d-4363-8cb5-f2e4082182d8,ACC120D4C78,184.39,1.71,0,0,21,entertainment,0,genuine
fd71500a-15ad-456f-9d71-b1c023a6c6bf,ACC1F549C06,109.75,0.698,0,0,4,entertainment,0,genuine
b3b39762-5d9d-43e3-be36-34a3d9770c96,ACC485CBED1,142.99,1.04,0,0,23,restaurant,0,genuine
eba06bf0-9a0f-4c42-ab79-dc37d3a0a804,ACC8C663F70,60.02,0.347,0,0,20,electronics,0,genuine
13c345c9-0f3a-4768-833a-0556616edab8,ACCBBEDED04,13.55,0.764,1,0,6,grocery,0,genuine
65b00f7a-5964-43ae-8189-dcb28781a547,ACCC2C6420D,61.92,0.428,0,0,1,travel,0,genuine
d4717d20-54d4-416d-8e65-f836cfc97321,ACC1A07891C,222.06,1.602,0,0,16,restaurant,0,genuine
b0d54132-e451-4b9d-b987-4dcb44880603,ACCC6121509,1,0.046,0,0,11,utilities,0,genuine
bb059b3c-22d3-4485-8a80-838cdac7a42d,ACC42229380,141.94,1.47,0,0,21,electronics,0,genuine
b29c0102-02ea-4d2e-a339-eb2a89a611cd,ACCA9BDD42B,112.62,0.728,0,0,9,utilities,0,genuine
f214b3d2-e869-41c0-93f9-f67fc7844d89,ACCAA36AA07,73.17,1.446,0,0,4,travel,0,genuine
b6c37020-b1c7-494b-8cfb-05169c28f598,ACC48A4DD1A,38.38,1.255,0,0,15,grocery,0,genuine
56622411-7929-4be4-bd30-80ac36559faf,ACCF4D51612,216.13,1.615,1,0,16,fuel,0,genuine
12755b04-3ab5-4eeb-9e08-e4660503a08a,ACC18319CF0,46.82,0.783,0,0,19,travel,0,genuine
e6c9f40d-c177-4183-94b0-98d0c5ebb259,ACCB8201BFE,176.93,1.691,0,0,20,entertainment,0,genuine
1a179a03-236e-40a3-9ff8-c6b754b3b9f1,ACC468A30E3,106.25,0.981,0,0,6,electronics,0,genuine
7c1ce8ac-5e78-44a2-8691-f67517b3af03,ACC36CEEE60,500.42,3.018,0,0,18,electronics,0,genuine
abb20d65-9d01-4909-a02c-0334704726b5,ACC8CF8E85D,33.73,0.354,0,0,13,grocery,0,genuine
709d480a-7a35-4113-9391-98a26bf18ea1,ACCB17AC2ED,21.94,0.69,0,0,14,fuel,0,genuine
8765312e-f7c6-4987-9adb-52ec11c15cce,ACCCE9C4128,112.64,0.668,0,0,17,travel,0,genuine
3ac45120-1d59-4230-9982-5ad0dde6efaf,ACC8A097CC1,117.45,1.15,0,0,22,grocery,0,genuine
aef1ff83-942c-418e-8411-a0b011c6e7ab,ACC4BCFE47D,38.65,0.893,0,0,12,online_retail,0,genuine
b52dca5d-6f4e-45d0-aff1-a0d78e95e584,ACCD06EC9E8,31.77,0.963,1,0,14,entertainment,1,foreign_location
cf781efe-98f0-4b85-aab0-c769d1dff572,ACCD77D289A,23.09,0.686,0,0,10,restaurant,0,genuine
b7c88fd6-b045-4a6b-8ce6-87be5cdbaba8,ACCEE4C8042,114.64,1.351,0,0,13,restaurant,0,genuine
965f0a0f-6cfd-4c64-b943-b80d6dab70eb,ACCD77D289A,13.9,0.413,0,0,8,online_retail,0,genuine
936119b6-f567-4c06-adb3-c5b66167dafb,ACC68859C88,136.58,1.213,0,0,21,restaurant,0,genuine
d89876cc-0fb5-4d6c-a9fe-20ec30fc8c9b,ACC1FAB3F77,155.81,1.069,0,0,4,travel,0,genuine
b91ea28b-c16c-446c-a9cc-a23e8c3a4917,ACC7F584589,49.32,0.663,0,0,2,fuel,0,genuine
14e1428b-783e-4688-b2dd-63b3378674c4,ACC47DBDD62,103.72,1.015,0,0,0,entertainment,0,genuine
38189d41-6dea-4f3c-8f32-5f2bda00eda5,ACCF7367AA9,65.03,0.961,0,0,1,restaurant,0,genuine
a3b95f72-fdf0-4d81-8d96-5c3bc01f2d1d,ACC4149DCC6,21.25,0.486,0,0,9,electronics,0,genuine
f094995c-e937-437f-88fd-98af2309e12c,ACC8AB20DFB,27.28,1.215,0,0,17,entertainment,0,genuine
82f74a1f-c78d-4967-bbf6-bf6024499586,ACC7F584589,74.06,0.995,0,0,22,fuel,0,genuine
9e2b9149-f97a-41e0-9bb4-aa4687689f78,ACC94AF39FF,78.26,1.137,0,0,17,travel,0,genuine
c6a11fb1-71a4-4784-a4ea-fb565790d374,ACC145D3692,150.27,1.143,0,0,14,electronics,1,new_device
2f42a6be-33f0-4401-a11c-e6fcb1c9e298,ACC2CED7AA4,183.06,1.349,0,0,12,travel,0,genuine
d73764ff-2995-4574-bfbe-6eb19b0a94ff,ACC481A3694,159.27,1.301,0,0,23,grocery,0,genuine
d77799d4-2078-46ea-877e-ea21dfaec12f,ACC936198A9,84.93,1.103,0,0,23,travel,0,genuine
a4ab22ae-ede7-4c8d-92cc-10214daca000,ACC6A7B8E91,230.45,1.591,0,0,23,fuel,0,genuine
edb97ebd-c9e6-496d-8246-1df2911c46fd,ACC604B3540,145.54,0.919,0,0,7,utilities,0,genuine
f207196f-c26a-4b26-b3fd-fe404287234d,ACC0AAC82C2,209.4,2.171,0,0,9,online_retail,0,genuine
dfe306e5-c966-4a9e-8e81-42c8815aa788,ACC34FD0AB8,30.49,0.973,0,0,8,entertainment,0,genuine
de5cf16c-6099-4ecd-8638-b172bfe48d21,ACCEAF23921,74.14,0.931,0,0,3,grocery,0,genuine
5a08916f-3973-48d0-864f-5eed937bf72d,ACCC0703F18,1356.53,7.227,0,0,22,utilities,1,huge_amount
e3e3e592-1727-48c3-9381-b04114e9ab4e,ACCAA36AA07,63.42,1.254,0,0,7,electronics,0,genuine
01d43f5c-c5b4-484a-bd1e-96bcb6ff5e7f,ACCB8B8E9BE,84.82,0.887,0,0,5,utilities,1,new_device
6a00d9d9-f655-44ef-9855-e780b5c19f6e,ACCE7526B0F,193.95,1.296,0,0,22,online_retail,0,genuine
2ee0344d-133e-471a-a53d-afb20a58dbe2,ACC08968071,266.36,1.459,0,0,0,online_retail,0,genuine
4fb5cea2-0f99-4416-95bb-d93be413b13a,ACC4868BBD3,261.4,1.381,0,0,1,fuel,0,genuine
6a6556a6-8d56-4f41-adab-8fa4254ed9a1,ACC8D51567D,95.59,1.122,0,0,15,grocery,0,genuine
a24db20d-0715-4372-9635-0c2f8fe171d8,ACC065617EF,133.17,0.695,0,1,6,online_retail,0,genuine
2ab2f8d3-18d2-4050-b6d1-d1b7b4ccc768,ACCB582C3E4,95.96,1.397,0,0,16,restaurant,0,genuine
0a719925-220d-4c64-afce-8b71f31925d5,ACC4149DCC6,42.68,0.976,0,0,17,restaurant,0,genuine
13719e44-8779-4f5a-a148-73f4253c97dc,ACCF7367AA9,55.07,0.814,0,0,11,entertainment,0,genuine
d88dc9a4-5f13-4639-95b7-016dbe3b240a,ACC8F3BC4D8,103.14,1.638,0,0,1,entertainment,0,genuine
23d33e94-0f8f-4e3d-b9c2-49ecdb648ff8,ACC476E30AF,181.22,3.826,0,0,17,travel,0,genuine
0db5ae33-dce8-43b3-b47d-0b356b021687,ACC001030F5,130.55,0.7,0,0,21,online_retail,0,genuine
176a00cb-2b1e-4fd1-894f-d9b71b69f30d,ACC95B54780,268.04,1.469,0,0,13,grocery,0,genuine
ae00e875-3c6d-4f2f-b79d-2c2395ea0212,ACCBBEDED04,18.5,1.043,0,1,18,entertainment,0,genuine
0f14c39c-985a-43ef-94ea-5506383d3d18,ACC6781637F,114.67,0.625,0,0,4,electronics,0,genuine
fbf77e89-4398-4561-a222-95f2ef42db0d,ACC3CC490D1,51.35,0.743,0,0,7,entertainment,0,genuine
71790b77-7993-436a-b9da-efd4c9e3e233,ACC6755B550,19.06,0.631,0,0,11,entertainment,0,genuine
941c9b73-83d0-47b3-9c91-0e1edb79a6ae,ACCBDEED3A1,24.81,1.594,0,1,14,online_retail,0,genuine
8893748b-5047-4dcd-bca5-5328736ca4a7,ACC936198A9,38.85,0.504,0,0,14,restaurant,0,genuine
a0d98724-8c9a-46f3-86b9-79188bd4d422,ACC790C1C58,32.93,1.024,0,0,3,travel,0,genuine
5decad61-2a13-48bb-acfd-f113184984d4,ACC2467C52B,43.81,0.921,0,0,11,restaurant,0,genuine
dfa6a2b9-878f-490d-9b03-cac07f57c3a6,ACC4B9B991E,150.01,1.002,0,0,9,entertainment,0,genuine
ae63cf19-90f0-43b3-930a-9e1a3f7790f9,ACC295CE380,180.79,0.92,0,0,14,entertainment,0,genuine
9112df5f-7c66-4700-91d5-1323dcb02faa,ACC4B43792F,65.52,1.351,0,0,1,online_retail,0,genuine
c252bf20-7377-4a59-b2fa-fc0ee9b1e055,ACCCC6CC85C,188.21,1.073,0,0,20,fuel,0,genuine
7048f034-dec0-4e10-bc0e-3c690a1d43a0,ACCFEB51908,1317.46,8.015,0,0,7,travel,1,huge_amount
65554fe7-90ef-45c8-a7b7-7d3cdff42469,ACC98A8E15C,753.32,6.256,0,0,16,fuel,1,huge_amount
1e4c16df-6ca1-474a-8be9-861a8620d034,ACC30BAEE93,18.68,0.337,0,0,23,utilities,0,genuine
fcfd669a-0f27-4b74-9839-4bdf0cf8db6a,ACCBBEDED04,18.52,1.045,0,0,21,utilities,0,genuine
898140a7-4217-491e-b17e-1a7bec0fd263,ACCB70F3DBC,133.12,1.235,1,0,7,grocery,0,genuine
e959ecc3-d6e0-4730-aa15-e659dea35e89,ACCC7379D88,97.53,0.94,0,0,20,utilities,0,genuine
62c18521-2d61-4b95-ad73-4e8baba46d19,ACC785F9AD5,158.59,0.973,0,0,19,electronics,1,stealthy
b67345bc-9881-4e22-a8ff-472ef7f1880f,ACC59EA8486,142.5,0.912,0,0,23,electronics,0,genuine
19763fde-7100-4816-9fed-8764e208b6c2,ACCD86300CA,60.16,0.348,0,0,15,travel,0,genuine
e90e3133-5dfa-4740-98d1-7e9151ccb5e6,ACC44476C30,143.87,1.042,0,0,9,electronics,0,genuine
37965b33-8b46-4e9f-a423-6b325e23ba26,ACC874BD617,197.92,1.461,0,0,9,utilities,0,genuine
3e133826-de5e-43ea-bc1b-2de75a23b70d,ACC67FED836,38.79,1.018,0,0,8,grocery,0,genuine
cc3d566c-698f-4ff8-a575-68932cb5c467,ACC3CC490D1,99.92,1.446,0,0,7,restaurant,0,genuine
84fa1b96-486e-49cd-9bdd-ad8ac8f0e82c,ACCCB40A1BB,35.31,1.174,0,0,3,grocery,0,genuine
5bc723c0-d88a-4dcd-bebb-5bcbcd0d052d,ACCEECD14C8,30.03,0.695,0,0,7,entertainment,0,genuine
1036c8b2-3f06-49c0-890f-62d7ffebfe68,ACC50C40EE9,77.99,0.801,0,1,7,entertainment,1,new_device
95cb423c-65e1-48d6-b282-0dc4ce9c8c25,ACC6BDA8076,72.81,0.483,0,0,13,grocery,1,stealthy
64e84fc4-f96c-4e95-bad8-7dc1771d1fba,ACC8AC68D4A,194.4,1.031,0,0,8,restaurant,0,genuine
b7db7eff-1991-4911-92a9-66fabb2d801f,ACC9CC4C0D9,45.55,0.653,0,0,5,grocery,0,genuine
b3843c57-1ed1-42da-ab0e-836dfb73b61f,ACCF0ED3147,38.24,0.92,0,0,10,electronics,0,genuine
466cf65f-80d7-4aaa-852f-08369e7c7db2,ACC34FD0AB8,31.34,1.0,0,0,0,electronics,0,genuine
eca716e2-b876-49a7-9452-93e8fbed476b,ACCF8A2CF4C,142.15,1.393,0,0,7,utilities,0,genuine
7dab45ff-b386-40ff-b529-ba89ee5928ed,ACC874BD617,109.98,0.812,1,0,9,restaurant,0,genuine
6c98fa7e-3dbd-44d0-a4e4-6cd63a8222f7,ACC8CF8E85D,98.52,1.035,0,0,2,electronics,0,genuine
6c018003-1a4e-40d3-adbc-143536125b26,ACC9CC4C0D9,84.06,1.205,0,0,5,fuel,0,genuine
4f1d185b-bcae-4c3d-93b9-6736efd4b7ac,ACCCF10A3E8,31.0,1.36,0,0,5,grocery,0,genuine
6bfa3094-1cca-4e3e-bead-efe15e661dbb,ACC8A097CC1,83.9,0.821,0,0,6,online_retail,0,genuine
38c5f14e-fecb-4b05-b8d0-edc18d699f1c,ACC790525E5,85.17,0.632,0,1,18,fuel,0,genuine
f731e401-c924-4fb7-aef3-9d19ad919ea5,ACC8CA0E9D4,109.99,1.149,0,0,6,electronics,0,genuine
4a118af3-4d48-439e-8163-79babdb529f5,ACC295CE380,243.59,1.239,0,0,5,travel,0,genuine
d12614ca-100e-4f22-a7eb-a3d3e5f60e51,ACC790525E5,44.01,0.326,0,0,4,travel,0,genuine
d2cc8f99-ea04-4800-9796-1b7d3cb72348,ACCCDE6737B,46.14,0.404,0,0,18,electronics,0,genuine
12385b7d-c8bd-49bf-b46d-30e198321fba,ACC2227A7D6,109.55,0.805,0,0,11,online_retail,0,genuine
4f66bc62-c140-43b5-919d-2dc7a3f18ee9,ACC36CEEE60,142.52,0.86,0,0,4,entertainment,0,genuine
9fc9dafd-c604-4836-b919-04599c7aeef9,ACC30BAEE93,71.96,1.298,1,0,10,fuel,0,genuine
f8c9ac88-d487-4492-8f8e-da5af1bac13a,ACCD9089858,48.22,1.09,0,0,16,electronics,0,genuine
744dbf91-3a8f-40e3-b138-3d83a415350c,ACC7131637D,74.81,0.625,0,0,9,travel,0,genuine
0384a6eb-f6be-47b2-9edd-fd571c46187d,ACCEAF23921,147.33,1.849,0,0,14,fuel,0,genuine
5e55eed4-1127-4e20-b5c2-658937f806d7,ACCB8201BFE,154.4,1.475,0,0,4,online_retail,0,genuine
7157d30a-c62a-4b79-8562-889d6ebc9d1c,ACC63A8249C,14.57,0.536,0,0,23,online_retail,0,genuine
e25cc6e4-94bf-4009-9c62-eeb9e916d4f4,ACCA8AE6BA8,15.53,0.411,0,1,2,restaurant,1,new_device
cf60a4a0-b687-4081-81f5-50c5eb096f53,ACCDF6D88DC,18.22,0.811,0,0,2,entertainment,0,genuine
d4015ead-1348-4495-be42-741fa16cceec,ACC73A1A864,125.71,1.524,0,0,22,utilities,0,genuine
129d4a6f-f177-4238-9348-136edcc92520,ACC785F9AD5,214.94,1.318,0,0,16,utilities,0,genuine
c3986f8f-c958-444e-b797-d15b0fd3ef78,ACC431B338F,63.87,0.787,0,1,15,entertainment,0,genuine
26edd783-af3a-4496-be3e-902db2070052,ACC6755B550,8.72,0.289,0,0,16,grocery,0,genuine
99b413f5-87c2-4789-b6b3-2f77d7675e37,ACC63A8249C,6.04,0.222,0,0,3,grocery,0,genuine
636ca255-9f50-42f1-aaca-c45d84cfac16,ACCD81E32FD,68.81,1.317,0,0,9,fuel,0,genuine
687d01cd-7a56-4cd8-b6dd-6d923f256ce0,ACC5E8DD908,226.44,1.356,0,0,2,grocery,0,genuine
7d1068e7-3998-4db3-82cb-d6baf74e75ac,ACC2467C52B,21.52,0.453,0,0,11,utilities,0,genuine
9374799c-76f5-4834-9ad4-170f49ad0dd3,ACC0DB3A99A,111.4,1.216,1,0,10,utilities,0,genuine
e80776c5-51ee-4a36-9e65-7ef0aff1a94f,ACC4D610E4D,32.21,1.158,0,0,9,restaurant,0,genuine
548ccda3-c45d-4097-900a-c113e4838a1d,ACC434FD0BB,23.25,0.341,0,0,9,utilities,0,genuine
c1a2a552-1c1d-4fe3-9c25-5a24fc2a7bc0,ACC22163AB8,146.01,1.699,0,0,7,grocery,0,genuine
0cf89bfc-f6c6-4e44-8725-5d26fe359aed,ACCF524BA52,184.97,1.134,0,0,6,restaurant,0,genuine
d07fafee-ef94-4a7f-9cb4-66d6b1f85d5d,ACC2227A7D6,198.24,1.457,0,0,10,restaurant,0,genuine
8f10c597-1028-434f-a384-5cb5b0ae6e9b,ACCB3D946C7,140.91,0.778,0,1,15,fuel,0,genuine
5fcf08e9-de9b-4507-a693-adf0cb03cd55,ACCABC666C2,146.6,0.83,1,0,13,online_retail,1,foreign_location
5f49d5b1-ed35-4578-a05d-b896c7c0eaa4,ACC2CED7AA4,123.23,0.908,0,1,15,grocery,0,genuine
06bc96cf-89e0-4240-a1af-1ac338f41bae,ACC0AAC82C2,134.01,1.389,0,0,21,grocery,0,genuine
9ecea8f6-0333-44bc-8338-376bb1ac8b30,ACCF524BA52,195.35,1.198,0,1,23,grocery,1,new_device
5839599e-9231-4a68-9998-002efed14d68,ACC132E6B03,127.91,1.593,0,0,15,online_retail,1,stealthy
9c7dc023-d953-4892-a2c8-86633dad2351,ACC94AFF365,17.95,1.15,0,0,19,restaurant,0,genuine
6365d5db-a95f-4da4-8acd-4a1ffb5bdcfd,ACC5E53E80D,51.04,0.57,1,0,15,fuel,0,genuine
ba48dc16-d575-4505-b1a2-04984992b91e,ACC4FDDC2F7,153.98,1.005,0,0,9,travel,0,genuine
f3461fb6-1fee-425d-bd28-2a50a40483cd,ACC94AF39FF,61.55,0.894,0,0,1,electronics,0,genuine
21f38b33-db29-4fd2-8da4-3abb201f4526,ACCBF96BF99,59.82,0.955,0,0,0,entertainment,0,genuine
ed679797-3281-4a79-a61e-339231576c75,ACCC7379D88,77.58,0.747,0,0,9,utilities,0,genuine
89b88155-1ae3-4f42-9381-7971554fce98,ACC55E9D122,287.16,3.53,0,0,20,grocery,0,genuine
c79688d1-c10e-4d34-b3d9-04897cf0ac81,ACCF7367AA9,61.82,0.913,0,0,12,fuel,0,genuine
39b8cea3-9b5b-4e06-8291-36d58aa56cc5,ACC2BCDCDD4,44.09,0.906,0,0,10,fuel,0,genuine
a3c14ff4-0453-4fd0-aed5-cab950f591e9,ACC3BE27A0C,44.47,0.682,0,0,11,travel,0,genuine
78f84b22-ee2b-48e5-ae21-d172d5799c7b,ACCA9BDD42B,109.02,0.705,0,0,4,fuel,0,genuine
17d5780f-2519-435d-a46c-e46c41ba7160,ACCE3367E61,58.92,0.36,0,0,12,travel,0,genuine
0b94ea83-1bd5-4427-9875-887303903adc,ACC7A03D049,21.0,0.423,0,0,21,electronics,0,genuine
5a38b376-9bd6-432e-ab47-41007c6bd18a,ACCBFA30BE8,55.84,0.911,0,0,10,electronics,0,genuine
21f32211-a338-4670-937e-8eb36b35662a,ACCB6304D6D,179.16,1.125,0,0,5,entertainment,0,genuine
005e8166-9635-4021-aa0b-2f9de487b59d,ACC4D610E4D,17.75,0.638,0,0,3,online_retail,0,genuine
4835b870-26bf-4968-8875-45385264996f,ACCBE5476B7,16.13,0.416,0,0,17,travel,0,genuine
84a61e3e-4491-41c8-a8c0-bc8ccb04576f,ACC6A7B8E91,88.09,0.608,0,0,6,online_retail,0,genuine
e8b2ce0d-8a04-4d5c-b077-5f09fbbc720c,ACC81C97E10,17.47,0.861,1,0,11,electronics,0,genuine
0453d80b-f161-4ed7-bfe3-1b08f02c170d,ACC27B72436,83.84,0.493,0,0,10,restaurant,0,genuine
3c9e81f1-c9ca-4337-97b3-6248f34760cf,ACCEE57AC5C,171.65,1.402,0,0,4,grocery,0,genuine
470ebe14-6a4f-4c0b-8fb6-a2f230ef9d17,ACCA3383ABE,169.32,0.864,0,0,11,online_retail,0,genuine
a569ccad-9514-4941-ae56-ad34f11c8969,ACCE549AC1F,32.72,0.536,0,0,18,grocery,0,genuine
a93874c6-4d6f-46c4-9ba9-fafea7d51c3b,ACCE5F859C3,53.79,1.054,0,0,11,electronics,0,genuine
2f989955-6f94-427e-988a-8ac171797156,ACCB5426310,72.07,0.99,0,0,13,entertainment,0,genuine
60184a46-d36a-48d5-a805-616bdf108c2b,ACCC7DF1C25,96.98,1.11,0,0,6,travel,0,genuine
be209973-c0a3-4b7f-815f-1302eae7e163,ACC48A4DD1A,34.26,1.12,0,1,10,fuel,0,genuine
63ad8d8a-5fef-46ee-966b-2e717fd68265,ACC360FB49F,38.14,1.01,0,0,21,grocery,0,genuine
ee32aff5-a3c5-4feb-a895-7ea1fadd34e5,ACC700C0204,505.55,3.658,0,0,5,electronics,0,genuine
8715ae0a-8c32-4964-8639-c2862a7d1312,ACCE4ED68FE,113.51,0.614,0,0,11,online_retail,0,genuine
5ee0a5c4-86df-4a24-89de-6f7b1153b7fd,ACCA8AE6BA8,38.93,1.031,0,0,0,fuel,0,genuine
